# Energy (GeV)          (numu/m^2/GeV/POT)      (anue/m^2/GeV/POT)              (nutau/m^2/GeV/POT)
#       (nue/m^2/GeV/POT)               (nutau/m^2/GeV/POT)     (anumu/m^2/GeV/POT)
37.625	7.21884e-16	4.75434e-14	0	8.15769e-16	6.63778e-14	0
37.875	0	4.28822e-14	0	0	2.56183e-14	0
38.125	0	7.1799e-14	0	0	3.02085e-14	0
38.375	0	1.15759e-13	0	1.77111e-15	2.95186e-14	0
38.625	0	4.02456e-14	0	1.05427e-15	2.60871e-14	0
38.875	0	4.13254e-14	0	6.34767e-16	3.08535e-14	0
39.125	0	4.06482e-14	0	6.71877e-16	2.83326e-14	0
39.375	0	3.05302e-14	0	8.39608e-16	2.20438e-14	0
39.625	3.34171e-15	8.11963e-14	0	9.73039e-16	6.0531e-14	0
39.875	3.21873e-15	5.63217e-14	0	0	2.31826e-14	0
40.125	1.864e-15	4.22114e-14	0	0	2.46398e-14	0
40.375	2.38216e-15	3.86005e-14	0	7.73245e-16	2.79204e-14	0
40.625	9.75684e-16	4.99414e-14	0	9.14361e-16	1.92398e-14	0
40.875	0	4.48303e-14	0	0	2.37555e-14	0
41.125	9.68605e-16	3.2647e-14	0	0	2.40433e-14	0
41.375	8.79272e-16	7.34497e-14	0	0	1.99649e-14	0
41.625	0	3.09589e-14	0	0	1.51575e-14	0
41.875	2.59013e-15	4.02711e-14	0	0	1.34267e-14	0
42.125	2.15553e-15	2.90939e-14	0	0	1.81278e-14	0
42.375	0	3.61646e-14	0	1.27566e-15	2.81749e-14	0
42.625	2.32601e-15	8.08355e-14	0	0	1.73643e-14	0
42.875	2.80666e-15	3.15036e-14	0	0	1.33969e-14	0
43.125	0	3.25714e-14	0	1.19215e-15	1.69398e-14	0
43.375	8.4262e-16	3.91104e-14	0	9.44317e-16	1.23412e-14	0
43.625	0	3.06304e-14	0	0	9.70705e-15	0
43.875	0	3.22311e-14	0	0	1.33233e-14	0
44.125	0	4.89609e-14	0	0	1.34955e-14	0
44.375	8.79301e-16	2.65493e-14	0	0	1.00501e-14	0
44.625	0	3.70263e-14	0	0	1.08934e-14	0
44.875	2.56671e-15	2.78844e-14	0	9.13549e-16	1.17261e-14	0
45.125	0	2.87936e-14	0	0	9.6492e-15	0
45.375	0	2.76679e-14	0	0	8.24463e-15	0
45.625	1.21423e-15	3.41459e-14	0	0	3.44089e-14	0
45.875	1.14361e-15	3.91447e-14	0	1.25106e-15	9.97596e-15	0
46.125	1.08781e-15	2.71328e-14	0	0	8.54379e-15	0
46.375	0	3.68459e-14	0	0	6.26308e-15	0
46.625	1.23519e-15	2.77337e-14	0	0	5.54185e-15	0
46.875	0	3.12301e-14	0	0	1.04238e-14	0
47.125	0	3.15648e-14	0	0	1.0531e-14	0
47.375	0	3.02736e-14	0	0	1.30926e-14	0
47.625	0	3.96763e-14	0	0	1.04185e-14	0
47.875	0	3.09111e-14	0	0	1.08608e-14	0
48.125	1.10726e-15	2.19537e-14	0	0	6.75355e-15	0
48.375	0	1.87679e-14	0	0	5.97254e-15	0
48.625	1.37387e-15	3.44672e-14	0	1.14199e-15	9.84443e-15	0
48.875	1.60385e-15	1.82959e-14	0	0	5.22114e-15	0
49.125	0	2.93589e-14	0	0	1.05625e-14	0
49.375	0	2.04526e-14	0	0	9.77188e-15	0
49.625	0	2.51434e-14	0	0	6.2767e-15	0
49.875	0	2.90074e-14	0	0	3.63387e-15	0
50.125	1.02176e-15	2.10801e-14	0	0	5.48724e-15	0
50.375	0	2.49798e-14	0	1.46784e-15	1.85667e-15	0
50.625	1.50386e-15	3.36465e-14	0	0	4.67306e-15	0
50.875	0	3.11402e-14	0	0	7.54973e-15	0
51.125	0	2.09678e-14	0	0	3.81139e-15	0
51.375	1.12888e-15	2.40531e-14	0	0	6.7264e-15	0
51.625	0	2.23373e-14	0	0	7.77089e-15	0
51.875	0	2.74899e-14	0	0	4.9106e-15	0
52.125	1.56894e-15	2.37728e-14	0	0	1.98305e-15	0
52.375	0	2.79879e-14	0	0	6.01174e-15	0
52.625	0	2.32055e-14	0	0	2.01181e-15	0
52.875	0	2.44658e-14	0	0	2.03806e-15	0
53.125	1.45045e-15	2.05587e-14	0	0	5.13912e-15	0
53.375	0	1.86664e-14	0	0	4.15294e-15	0
53.625	0	2.20268e-14	0	0	4.33969e-15	0
53.875	2.20758e-15	2.22236e-14	0	0	2.11548e-15	0
